"Data Source","World Development Indicators",

"Last Updated Date","2020-05-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Korea, Rep.","KOR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1091659.67212868","1132677.57453881","1143007.79654381","1213777.67903135","1294296.71898258","1352452.21736363","1476917.16257177","1574372.79759509","1741136.7201735","1949688.73265271","2098271.23851383","2272398.27965486","2389638.25718154","2695868.34928352","2900810.8031917","3076728.15680517","3425122.98205424","3786157.75465066","4130861.9597646","4419623.72698888","4277252.18711946","4513410.13543079","4811506.54400896","5368913.46348971","5856861.79532542","6248919.26979692","6881509.76299759","7663576.37087778","8492339.04480636","8999867.08768288","9785983.59109482","10692857.65627","11235828.5398529","11883783.7033044","12847899.064414","13936582.7385458","14852806.9861709","15585582.2332014","14626892.422614","16165678.2185483","17461748.2502115","18112445.2091827","19346502.4131942","19811026.1079384","20699533.2336894","21466160.0839323","22459016.5152809","23566673.4684043","24050115.638238","24095935.260593","25533864.8788621","26271145.846863","26732478.6787722","27381774.9677749","28119533.938185","28752128.2733078","29477152.7002047","30294731.4401912","30955596.3474695","",
"Kuwait","KWT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11980.2405702534","11897.4815717392","11597.2261898662","11228.4160384906","10346.5684571735","10337.1288670657","10072.7339462801","10212.6488712899","11845.5736561274","12827.9493858646","13753.2056675233","14142.1392677674","14209.1972944295","13728.2667340359","12010.5492822695","11056.2775829544","11446.7844674659","11546.3712500967","11091.0968705","10649.6932219471","10308.8155123943","10285.2429178293","9560.81671616828","9489.93657471559","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","4149332.5877307","4239615.61539934","4322144.94907751","4139068.69943388","3939579.05810544","4370335.83651961","4532347.84230118","4596726.64768466","4721711.38908943","4871431.10717359","5139945.7379834","5375760.79195986","5626642.94549094","5895290.74503274","6016860.82281973","6344565.52695849","6601070.5044424","6869900.004529","7165688.03428792","7486772.39353805","7842424.37361891","8269169.69855395","8836878.30675766","9350064.22567531","9912177.10686301","10478991.761261","11189554.4097491","11901635.627698","12663430.9027966","13477452.3187579","14288300.4006924","15096502.6218024","15909647.9821486","16744054.9342841","17516940.7889846","",
"Lebanon","LBN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6498321.56397821","3682424.58627426","4532149.69154962","6498093.43369935","7186435.35170142","7543246.42235083","7777910.01625748","7986124.8503846","8684894.21087251","8661943.66024824","8894143.27711776","8719337.83112393","8617863.21819788","8616409.92054374","8503948.7102856","8365962.93680463","8540246.6784976","8533339.09584288","8567324.25634271","9352676.04334824","10223272.2673069","11138295.4470431","11693291.6836679","11235148.4706026","10840037.4532782","10416815.8872733","10023689.7616093","9648872.94307174","9543113.58713395","9453863.12986164","9421523.23174805","",
"Liberia","LBR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","338.200168793199","335.648342020639","340.126437773434","233.554291144333","235.194509848194","241.27042033289","251.979222704719","265.426436439296","272.888415847622","276.156785068616","282.669588698644","296.251570961928","310.788220208678","328.879085307323","322.739508269861","314.604682675086","301.840547241337","301.698726646177","297.988556492384","",
"Libya","LBY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5589.54011106297","5706.53639650377","5518.02894154373","5378.32604031503","5981.62420846227","6150.44708076174","6775.58464833148","7107.84946572645","7448.13162377169","7540.83186823416","7389.48781085833","7680.79839126458","2889.66406874881","6408.68375293322","5506.7827159818","4157.73771828111","3756.05167399855","3609.52133987989","4510.85965617157","4798.12206720394","",
"St. Lucia","LCA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","7844.9303962373","8524.16218881119","8715.20924433423","8399.74262786237","8809.55740601189","8877.54469120904","9198.52806207369","9729.67753676826","10373.1406680714","11663.367944476","11898.050149783","13296.6885391439","14232.5032543376","15387.271130271","15227.1838279939","16233.5475451467","16140.4702633726","16209.2760695602","16291.9806631715","16546.8575728664","16205.6310589545","16987.1122264264","17218.6470531307","17036.4463500692","16304.9854911208","16248.2872415178","16821.1169251853","17900.1785979137","17652.0845444476","18523.0600854995","18651.4295599473","19306.5460470205","18781.6758699578","18637.0238676509","19247.1705099576","19072.0746577902","18604.1912423315","18770.4777448737","18727.2685149001","19220.1356485802","19608.8447404051","19675.3646454706","",
"Latin America & Caribbean","LCN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","54043.3259754477","53777.1306392728","53630.7081361528","53530.2831848974","53429.2612806918","53266.5882470343","54651.8123567887","56041.8010298065","57469.8320904945","59060.0848105334","60866.4402950068","62924.150319139","61228.1854895497","60976.5963190731","63008.921051451","66809.7691450791","68798.9106879117","74399.0815854823","77774.7469922433","80354.2543571911","81194.1634527962","81607.7737355849","83425.17090087","85813.8598930152","90346.6211127276","94248.6574828433","99252.5939461277","104812.159025758","111265.513292687","121132.263256519","123469.28800175","121219.855551594","118856.643290331","115544.210132819","118098.570079098","122869.62705182","132510.61810321","135957.577020615","137411.145776459","134847.42088281","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","66245.4400410141","67176.6630580866","67273.0545408257","68274.5310053122","68363.1020644349","70095.1108531275","72835.8898482331","75253.9982796494","79220.6164026559","80483.7575337","79859.3229106802","77975.3517121569","81904.7898650321","83480.4842915515","86963.8018905659","88211.1782152865","91017.8227650481","94442.2119968467","98755.9867328176","102812.335767708","106985.82420581","109775.159789326","113424.751441311","117535.362804185","121673.563905438","125173.397458174","125534.840259325","126853.659139873","128036.539601891","134508.739117215","139011.563516977","143482.664289164","151774.322111856","158770.834266169","166140.460141451","171285.95469293","181235.136311712","188792.624354558","195870.526414322","206358.826646705","201728.78543634","208068.094149545","218575.466396574","228537.889936702","240841.903259291","257322.560232112","272789.229884784","286967.607625186","295063.070186371","316540.900363083","340841.838458096","371530.805645043","381161.15835317","396353.309067283","412390.713481164","426158.087770598","435778.725097929","445072.778846331","",
"Lower middle income","LMC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","2127.90475548965","2127.88821528852","2408.25913825827","2613.02517206715","2773.21210915533","2775.99344906237","2707.52711035894","2939.0651320618","2864.53508508148","2844.59795780116","2841.50808424059","2919.59957871886","2847.4570348573","3515.17993316711","3805.376896488","3205.6346998164","3462.21097923458","4097.08721935849","4707.0619801392","4703.98667807264","4446.56845307121","4355.44866097499","4428.82066645473","4400.62251209334","4528.95831499949","4536.21307555981","4640.59571682009","4572.84726240298","4860.8406745522","5032.78865024093","5220.56442033226","5459.94511457132","5709.52877906732","5780.34985589133","5997.36064220952","6073.11279164942","6294.68906178026","6415.86382215032","6418.4004033009","6378.02162763259","6582.59802715855","6807.21094049338","6876.45052859132","7230.9003204601","7398.75883625632","7692.89213942691","8043.19046965761","8444.71821239082","9012.91385712754","9193.19145322594","9757.55932733374","10361.8797806354","10912.2129638361","11073.1030865375","11301.9484163841","11521.2111623958","11800.444596225","11441.2324118885","11479.2257117264","",
"Late-demographic dividend","LTE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4451.26802718689","4716.23006136417","5145.18081404992","5569.58277489476","5545.59405465806","5798.72705981593","6228.17079431996","6702.83447867846","7469.64558286701","8048.79521479387","8813.10905431045","9618.17038333483","10812.2161276566","11211.082782951","9656.88643011702","10007.6946496961","10853.0880101978","11421.2794947943","11948.0020042675","12473.928945456","12847.8422050941","13344.7231411975","14107.4452261577","14761.813186519","",
"Luxembourg","LUX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","23001.2491514686","23665.4899755372","23694.9954566891","24256.5500807117","25873.1465446699","25392.4644661293","25489.1285490225","25460.4930520403","26458.1989505814","28954.5863405049","30110.5008977772","30620.2105011083","32247.0392383151","34543.9209587673","35532.6711730742","32836.9940103078","33502.9609321073","33969.838221376","35290.7173065714","36033.9903432767","36207.8712069202","35902.3971524403","36278.7598659462","37353.2476163907","39623.5219864589","40651.0575229203","44509.4827001127","45969.1565745111","49499.1768643727","53823.0843277645","55981.2882021736","60011.050129199","60296.7491553516","61991.8226303541","63489.9355959546","63500.9194249006","63512.1817852616","66302.2169507689","69440.8066870732","74319.499157907","79369.2860417144","80415.8600305758","82617.2212696812","82949.1446538095","84732.4845283184","86093.1724274333","89118.6098422256","95084.2056029984","92204.5500869743","86567.7417669948","89137.1783972084","89391.4667201701","86962.6214341948","88081.140496172","89725.8596237051","91407.0266360489","93550.3451807001","92948.1215288026","94008.7095978288","",
"Latvia","LVA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4443.31284792141","4426.04633456952","4590.14814290284","5050.56495445056","5422.93525486729","5621.85868791315","5993.91269455767","6455.50772943346","6995.68776883809","7659.5361359817","8389.5035265443","9391.75825967405","10605.0924174964","11762.3632872417","11488.8601685924","10017.0862070656","9770.22438029038","10575.1001719175","11149.7420021147","11532.1628681035","11864.2318969677","12351.7701654642","12686.2769113316","13283.9503503157","14006.4778790083","",
"Macao SAR, China","MAC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","190776.324066922","202038.086697249","210276.627512706","203158.344003414","207895.368938838","227905.769355571","236061.015110374","238975.548630789","249770.220588235","251720.744515392","278360.303716972","286559.39103023","292735.800613026","296335.013345853","289196.259021336","282654.627359525","264293.875239248","252651.278852152","261301.317025962","262614.79935516","279173.657204097","304021.383634131","376022.324145404","396851.662393499","439725.475345232","492570.033160823","498683.1353993","494559.270516717","605898.34249627","720332.152089929","768446.86271694","834780.695981101","806817.257644763","620110.117342236","604855.132531379","654252.832946505","679975.49221387","",
"St. Martin (French part)","MAF","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","6492.82522029793","6970.25647199776","7480.6092952418","7923.51477765813","8116.19164878133","8390.11437274388","8418.7552622553","8540.89578771374","8830.85406486032","9292.2181925048","10064.1886064688","10424.9426868752","10403.288522402","10638.7691166232","10759.5037786068","10315.8831520732","10968.2227651794","10855.5271629281","11285.6421908902","11699.061487516","12514.7594519094","12224.1329941728","13412.7564026991","13536.5519092292","13741.6252689341","14467.2597067419","13913.5382569253","13574.3088000196","14766.9546117685","13754.384587472","15233.8676935244","14792.8836951797","15659.1231994223","15631.0931290708","15735.3872297515","16683.6326575373","16999.5676704621","17800.3854669696","18435.5688755647","18819.8419704143","20009.6384516086","20474.68718657","21430.2604269449","22065.5311025345","22614.0020996438","23481.3222711493","23852.4474733303","24582.414359722","24884.6535583163","25656.8520798587","25583.2846979444","26320.6784519217","26765.0439085225","",
"Monaco","MCO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","64710.6572904667","67413.4344311264","69579.0549916523","72962.0456958431","75008.338461609","73211.6739885015","75465.1680380242","77283.6770599845","79482.9810115774","81334.8978497064","81620.3367663047","81108.5647387398","81683.0672345303","81276.4551854258","81288.1559093585","81753.7761126262","83155.8889425836","84850.8948870413","88567.6249957631","92016.0230175813","94021.7092722797","94386.1960704881","94897.6360287963","93153.8645259736","94313.6487596517","95429.3332465165","95620.7517341507","96869.3094629156","99385.9646343009","101737.718251476","104719.476156407","105945.956267324","105937.246235445","105968.488522909","107461.662686567","108388.736223148","113515.647850249","128634.322954381","128203.566313003","112573.780618926","113692.013927889","120259.160559627","120009.274821722","129958.261926777","137743.751423877","142976.166097974","146612.087182408","140439.425026754","147889.126218147","",
"Moldova","MDA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20086.41174512","18943.8177627553","19327.1833239994","18070.0563227357","17488.8509711629","17893.8190693359","19027.8455546521","20559.5745272984","21978.3069061992","23663.1844255231","25499.8950178854","26798.2689807107","27666.2508452445","29881.0494831874","28123.6650530348","30150.5395621228","31923.2004106534","31739.1002392582","34618.8155747037","36371.7905985919","36535.4816425591","38586.810364687","41086.1400111721","43254.0455810264","",
"Madagascar","MDG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1350897.53117881","1345795.66750074","1343204.86965244","1298263.67906389","1316393.01027376","1277718.66216994","1271184.24138694","1307242.81458267","1360461.51437625","1374177.28914522","1408323.36691358","1424341.27076276","1368001.80036269","1295623.44044166","1285074.51833568","1265042.44538015","1191922.7665222","1185820.11628526","1121711.21977257","1197413.79342493","1172874.29495942","1029040.01476881","981658.168887897","962359.164429075","951086.049995259","935060.416072824","926798.298410022","911681.147059155","916487.98325506","927099.481780128","928916.915759866","845224.788153425","830324.545250483","822711.441024862","797516.104844013","786559.539549535","778768.272581798","782476.999002631","787933.591130613","799081.873618593","811406.189347773","834094.954682087","706478.517678242","752533.746446568","768786.967594524","780766.386797347","796374.734201663","821985.92739456","852468.833933864","795763.115592176","778639.513820205","769384.067392119","771176.779745108","767799.532812952","772294.025460995","775312.079125899","784886.091334671","794187.041861455","808563.798519616","",
"Maldives","MDV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78858.984256647","83400.9410339413","88808.5062272117","93824.0081205416","97771.0386908788","99397.6503052992","93174.0798306707","97269.1919397932","107537.73254527","110882.434581466","93810.176841631","115459.108605838","121515.041665548","129832.606594226","117057.358275938","121326.600753553","126610.342317245","124327.144500638","127488.361931024","130723.645161661","128611.049097084","130838.591163649","133860.02171627","137728.216042009","",
"Middle East & North Africa","MEA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","55216.8118522038","56200.8049607913","57023.3274241431","59762.2974040092","64830.9742035725","67305.2274075881","69218.4805506644","71029.6797148281","75354.7174304583","75569.5599204413","78063.5170449758","78585.0851341805","82542.3382300313","86447.6788606153","88850.5955265553","91367.8105289207","92858.0954641828","93520.9514712541","99330.2318202309","106279.023765599","113286.633096582","120028.921837053","116629.484183824","110007.878975447","111245.733856471","111239.516489469","105569.803803759","105217.390791112","104472.045184648","106674.622091903","110091.823974199","112626.145018379","114521.77236515","114702.631400194","118326.155991144","109059.156433244","114591.121979137","120542.484710182","124859.795629691","126417.842490614","130767.862598774","128423.320866138","126621.628661397","126713.128381927","129874.4093045","131003.68780955","134913.41209788","135969.201414866","135482.930696438","126440.573577188","131014.168647719","133932.064921849","136941.712784032","136982.041319661","139035.660923397","141835.737796285","144218.144054939","145568.532949144","147012.474476346","",
"Marshall Islands","MHL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","2548.05705707009","2556.14769362129","2820.45225502097","2795.82665002831","2499.45586237986","2967.50175472144","3094.38801713857","3190.89677977316","3018.00115675428","3003.65245965167","2935.92357732254","3091.85234498934","3239.01335670912","3403.16838613","3665.0156300718","3282.46735243874","3075.9425173439","3056.43418857733","3014.06104357139","3035.01073828148","3200.00194469293","3259.63528737827","3141.81195749776","3112.25126661282","3138.30938506642","3130.44273495078","3200.82781752333","2978.13757254246","3017.05422222222","3238.32629599404","3204.45950009729","3118.24320750392","3221.61473883874","3177.88173979958","3213.83728825363","3239.13917034728","3351.78786730511","3452.17331758341","",
"Middle income","MIC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153653.754098522","144383.770547564","135219.656411682","125411.780428502","123351.383279937","121881.082787261","122941.720370978","124078.705419789","127476.720987527","132197.398381936","137503.139099841","132762.102991812","134344.886691968","137030.017151823","143182.852320413","149711.712962311","157184.395949651","167173.745270951","176160.552369187","175382.387668865","181124.051728343","185205.986816805","184202.406813359","189426.449146391","196140.583075646","203550.858738977","209206.317929395","209583.495837648","215068.666771005","",
"Mali","MLI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","118758.741659728","121572.655680365","120178.364394108","125674.714529811","126867.017022002","132032.85284747","127850.355368214","123678.437170833","135629.695594666","151433.440684533","158275.288453216","153246.260001156","166129.581226042","155945.320365252","155134.290701738","140694.131743367","140284.651232325","137160.875805977","162099.450222035","163931.983278982","161483.408860513","171096.946786657","175550.486704998","168058.463371161","183760.714696393","173529.564432258","174367.987568415","176157.178538985","173128.682156552","180598.021808432","184502.935012871","193373.537349956","198974.640080519","193340.036276618","216633.544829483","216723.86981125","229267.529391343","225570.704200073","232665.84551262","235621.997476706","235849.644902554","239016.742764786","242172.692820436","247345.187942631","247702.29109488","238484.659907047","237002.074947246","246438.740083688","253577.466758279","260420.269117982","266373.12278466","271145.667845531","",
"Malta","MLT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","2825.8202544193","2894.68747935249","3066.22119358572","3195.99272005295","3519.13104809335","4176.6897200071","4862.63384067972","5433.85151643483","5977.78336589486","6538.28979198448","6926.20979330165","7103.16444188073","7111.2504525956","6968.7825997507","7032.98617938069","7089.16933173231","7242.56447280348","7488.52664121805","8052.24472756064","8626.47538506281","9079.93449473417","9391.46944440627","9731.10729072026","10066.094455277","10535.9389216029","11126.3426059631","11471.0638185862","11983.0643876162","12515.6597549359","13028.9229522832","13821.5321197579","13801.5612119238","14107.6700448773","14371.6976682339","14338.7960166273","14786.7688208521","15002.4179142775","15546.1689007779","15962.2257126037","15452.2555197017","15921.2849932933","16061.2046703012","16361.7163585087","16877.4954082741","17984.1940167277","19459.7837218342","20098.9702414615","20871.0051964378","21519.7245920362","",
"Myanmar","MMR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","123121.223817959","121058.198662106","123307.43389618","136752.176507693","125872.93165366","136221.604523846","126664.605239942","116410.814567144","127414.574821658","128542.319867484","131809.334128716","134083.088212798","134193.788144997","129858.078813283","133685.095068894","136086.155421752","141118.732423588","146192.642426757","152287.885260106","156703.245300763","165471.55221202","172203.984613996","177997.537699943","181956.297420242","187087.969150674","188694.926006171","183219.407381406","172729.754474983","150518.196541201","153605.721935687","155625.80895522","152564.829033867","165285.858674858","173272.659208549","184111.810887789","194579.938882863","204550.722526572","213351.197554156","222974.929019658","244327.251480081","274708.299038558","302597.664732244","335596.51353604","378511.720830103","426177.141898594","480193.768609324","539117.214572509","599866.36210028","657302.407862247","722010.012247274","786089.365195638","823698.158965135","876821.999849145","942658.592937101","1009644.91233657","1072047.20565165","1127097.25282347","1195669.40009888","1262098.45129611","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2913.07783173645","3065.1623764527","2784.64870520016","2875.96065790561","2895.9161262387","2939.24975566881","3000.22196198717","3127.46607581605","3253.39668316888","3527.7086297305","3762.74877207225","4027.37025685245","3785.84993546759","3882.2476542875","4003.37666652152","3891.05834505584","4025.22202744013","4093.04610733182","4229.44375955343","4353.17682865099","4557.98018230225","4790.55184040551","",
"Mongolia","MNG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","1955020.03037188","2065385.48032706","2131343.41264618","2200036.40820425","2264258.07545243","2408326.6678115","2421733.80999956","2476771.04279363","2518435.6278557","2390085.06337968","2149072.25608533","1927910.60180656","1850576.74981199","1875742.59403397","1980117.27300024","2008166.24774235","2069298.5054805","2120319.81738482","2166511.4448758","2171969.71775468","2215612.92968059","2297984.66956797","2433560.41023801","2662340.65929576","2821513.53505983","3024108.03026821","3289077.42977539","3529996.09722717","3430601.79093693","3587118.18393056","4130715.91366038","4550363.29290307","4979779.66851875","5265885.95143444","5286326.0180714","5246741.28458077","5424844.96911952","5713297.67636698","",
"Northern Mariana Islands","MNP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25145.4981170832","25454.2944414724","24962.4427907627","22072.0880053765","20793.8155398876","19630.9241384306","17647.5972540046","14669.7913014596","14933.9460080414","13774.7167296156","13772.5322678647","13982.1845794393","14374.8304854896","14754.3922552886","18794.0485512921","23443.3011562533","18740.5506135509","",
"Mozambique","MOZ","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","9003.04439755803","9228.71665760935","8396.87930213906","6936.34743682816","6384.70619730022","6383.75069408041","6215.41631213922","7141.4652574431","7744.23018529365","8216.73127058665","8183.0176433954","8364.53014218453","7582.19367795207","8055.44859746881","8250.65379774001","8145.00387708397","8786.84138572102","9519.28933768685","10204.8696353248","11114.5941461552","10949.6891614334","11929.9836328705","12661.5401439607","13141.4754825126","13770.7809657914","14266.8529722833","15215.8221517819","15943.5846457459","16642.4874922542","17215.5753621688","17836.3913140702","18637.4440552671","19447.3841724341","20233.5201955344","21130.7876657388","21921.1433125402","22115.0738510343","22286.5519073663","22388.693228585","",
"Mauritania","MRT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","12463.7280452125","13984.9578965281","13678.7488660132","13016.9238124156","16133.8827590748","18184.3556409814","17684.8196535774","17769.274288104","18996.4209507401","18660.3462967706","20276.7667730515","20040.6514910204","19309.2368039322","17884.6592571743","19474.5269476838","17936.7062628983","18904.7127865221","18013.4736170756","17405.8363890128","17713.5164434879","17782.3237420812","17864.1858237005","16942.5546995321","17071.6135856488","16054.2001157888","16077.1036443206","16534.5339090276","16399.803161356","16244.0773961075","16578.1723589345","15864.6949633936","15734.0783519612","15619.5015973248","16116.5632340125","15228.56743202","16303.9076256791","16821.6632720876","15738.9205868104","15770.109637948","16552.9545183939","16051.6291609178","15936.7229129663","15605.5633726516","16080.9310543241","16530.1821180731","17506.8787253728","20223.712059426","20205.2561781873","19842.771699131","19073.7128946142","19407.8121284015","19730.9455662238","20266.6701469883","20876.1243894555","21405.1287805184","20885.0008934086","20671.1413909434","20714.1779686702","20862.2177952585","",
"Mauritius","MUS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","64378.3034684414","67486.379444101","69161.8828092221","70358.723427942","62221.7897394826","64912.745172595","67649.0123069525","67286.9750053593","69715.5115730914","73956.9170547862","80543.6952936109","87051.196099094","92325.3835997627","95711.962533671","101862.359683193","105238.247781393","110626.913774009","114879.000778221","117967.325757562","121972.052648787","127477.179020032","133051.013076904","139653.695426057","141489.790490161","151598.834163386","155440.747078251","156858.227110436","164954.731862499","171021.452363344","173033.860260174","180608.567693899","190084.19068593","199600.829983579","205670.891730111","214163.451855406","222539.38713067","229681.787540549","236877.377958818","245302.879532156","253682.484704242","263237.680187863","273031.616154507","283180.825385707","",
"Malawi","MWI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","35884.6373372124","37721.4913309388","37070.6202300938","35673.4275178779","35728.4752072664","39591.0984747706","43716.0652377389","45713.1890203593","43689.5313683314","45070.5112044482","44115.9607524328","49940.5282361687","51667.3893915337","51457.0566441072","53656.7328287495","55340.0108082109","56420.3523445669","57411.3660780353","61094.5244634225","61905.0822031785","60417.155752235","55775.9061840339","55834.7748890684","56433.326437045","57523.0835853337","57639.3518702601","54528.696657919","52183.3697246063","50752.1510555548","48947.3040266773","49924.1176777075","53175.1998025073","48840.3058319489","53439.4423217911","47793.1134480986","55228.8612781968","58214.9661835643","58997.538818183","59626.0287909656","59730.6622099473","59069.7294173934","54740.3157015395","54332.2517275551","56060.9983632747","57650.5802547554","58006.728300567","59105.1561316476","62991.9596717266","65897.445149983","69363.0344514199","72033.2564582879","73396.9808005715","72673.6061855007","74313.0968228395","76377.7149815157","76379.2845611692","76183.8409107804","77146.3464600974","77764.6124757245","",
"Malaysia","MYS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4824.22603886135","5029.53315927757","5183.44110149733","5389.34415724123","5506.3159875622","5759.72643173153","6042.79044133583","6115.79774101239","6442.33678606915","6596.23152335599","6826.28595154975","7335.89612083514","7839.0744847111","8553.6283984687","9047.83829862757","8902.03704865482","9687.29158674204","10175.8719190788","10577.9541216345","11277.1311773518","11819.5042243095","12339.5673324391","12768.3511239012","13247.8812363642","13925.7654647959","13423.6998797526","13213.451543179","13497.1309772591","14402.1839925483","15253.1146247195","16165.2971837209","17239.7152458972","18294.6376734514","19607.2954050821","20885.5163132861","22367.244582857","23984.1139117166","25089.6044683864","22663.1340502482","23473.8673927695","24966.2191480705","24550.495559967","25340.3863062957","26274.9213830397","27509.4623570484","28412.404039736","29413.7376507779","30659.8373902581","31532.747389263","30496.7116494357","32211.7056287531","33392.6370984883","34714.8635295407","35850.0791610748","37497.4596984353","38880.1981251868","40062.5664742718","41790.5748228229","43184.0820005084","",
"North America","NAC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
