"Data Source","World Development Indicators",

"Last Updated Date","2020-05-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Korea, Rep.","KOR","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-370377411.096748","-239840629.787998","-329924345.862869","-427155489.059573","-256539872.871072","-224737237.237237","-384056902.778802","-513085908.620435","-764467739.020423","-909147695.724597","-871973209.685729","-1023764943.10817","-525846929.165924","-518678449.487849","-2161099710.73256","-1885330578.5124","-843801652.892562","-722314049.586777","-2241942148.76033","-4958264462.80992","-5634723342.60738","-5250429496.49795","-4305137604.63971","-1798775378.66581","859202461.599548","1443989793.33808","4866299846.84327","9551527529.57195","13138064445.5685","5267476841.50956","-1623572962.58618","-6787891184.29127","-823032088.644089","2623244920.07924","-1713610056.63076","-5105734697.31739","-17553608055.193","-3785070798.5998","40383748144.7654","27620665870.3588","11628970078.5174","8282713266.56287","9135314006.18661","13687615914.6029","29286662242.8666","21869773239.7099","7903932852.28546","12645259822.0105","-107617943.95833","42272638280.8768","34858714202.7973","17975586039.0957","34168661983.9591","65011381894.3166","74149294066.7877","96257771353.6797","96992899377.0776","82702375726.7843","81236464246.5296","",
"Kuwait","KWT","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","935312237.468496","988518622.234668","758891066.928031","949313917.67012","957714925.791095","1026043125.17502","1850322942.99354","2133779264.21405","2691503708.69858","9248635743.51978","6548276206.89655","5958959986.32011","4040474877.87858","4754634678.2988","12163531476.1216","12615611542.7303","7772597202.29555","461965960.402918","2040446312.17839","3356974332.99561","2343750664.89362","-326909153.475566","3448152852.5296","956988530.465946","2682096664.39755","-2420138888.88889","-11978544143.5104","-2730061349.69325","834437748.344371","2117844781.14478","2825067024.12869","4124916499.666","4025717111.77052","-1876640419.94751","1957950065.70302","9928292046.93611","5500489077.27421","3053636064.4949","8439597315.43624","14584323040.38","28852739726.0274","42019297036.5265","40235749472.2027","60189732142.8571","31848505906.8798","41919050942.0796","72884057971.0145","84340836012.8617","76833568406.2059","60133520730.8503","10119641076.7697","-979808010.592513","5492911308.93505","18218543046.3576","",
"Latin America & Caribbean (excluding high income)","LAC","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","-62857142.8571429","-135555548.888889","-72631576.8421053","-86228060.0969637","-109435417.02805","-141848839.738257","-114164591.593077","-126196448.552871","-113674456.20601","-128865621.361257","-228999999.163961","-248900017.273733","-343999995.222688","-303500005.000079","-145399974.550758","-120816253.615219","-130070000","-179570000","-171420000","-274590000","-384670000","-379290000.00535","-195130000.000394","-506079999.997501","-846040000.004117","-977869999.992719","-994490000.006175","-963500000","-2286090000.00312","-2607340000.00636","-2328699999.99876","-2574997985.50745","-1370833405.80722","","","",
"Lebanon","LBN","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1990297957.30826","-2325293898.97201","-3161199087.50769","-3572930614.20256","-4606392639.20154","-5234490180.88209","-6037813759.15875","-5805196028.44597","-5201688860.01949","-4689565288.5105","-3945368353.75543","-3755887230.5141","-4297180762.8524","-3609286898.83914","-4140630182.42123","-4309220853.99668","-4086948651.34328","-4283411703.15091","-5777562843.18408","-8479306266.60033","-8339267061.09453","-9390333242.38806","-10917987147.6617","-11374237022.9519","-12008216611.9403","-12662008562.6534","-9737158719.86733","-11006519525.3731","-13237158690.1493","-9214834661.82421","",
"Liberia","LBR","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-66079399.9999999","23145600","107330500","1456399.99999997","-1392645700","-1444205300","-1256033600","-2216404000","-1904399500","-1408783400","-1468445600","-1742220000","-1533041300","-1896451000","-2518479900","-2766520000","-2584342000","-2445084800","-2230000000","",
"Libya","LBY","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2472457627.11864","981118631.991452","1734730113.63636","-1012483574.24441","262629161.882893","1726859602.9658","1327838827.83883","1516597960.51204","-412745936.698033","2028891763.69125","6825458805.15424","3379606676.58238","2186614173.22835","6309375000","10394637923.0769","17311421889.3305","24875761266.7479","29149374306.9856","37928244524.3544","10345432788.1931","17577360277.8655","3483090998.20291","28554331457.5573","3671935204.84392","-18460311222.8859","-9553359397.62525","-4699079401.61105","3846391160.85522","10692307692.3077","",
"St. Lucia","LCA","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","-15711111.1111111","-23529629.6296296","-28307407.4074074","-36374074.0740741","-51262962.962963","-37400000","-11392592.5925926","-20988888.8888889","-18111111.1111111","-18388888.8888889","-28074074.0740741","-21188888.8888889","-64766666.6666666","-40059259.2592592","-48155555.5555555","-36507407.4074073","-25277777.7777778","-29333333.3333333","-3822222.22222218","-34914814.8148147","-60162962.962963","-40144444.4444444","-63151851.8518518","-70970370.3703704","-75625925.9259259","-80733333.3333334","-110496296.296296","-108829629.62963","-69929629.6296296","-266477777.777778","-290259259.259259","-284218518.518519","-104007407.407407","-178555555.555556","-243377777.777778","-147833333.333333","-128396296.296296","-78066666.6666666","-74977777.7777777","-125666666.666667","","","",
"Latin America & Caribbean","LCN","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-41723718.487395","-13690578.2129055","-20201841.8499568","-21535144.2891984","-27586140.2255849","6932773.1092437","-60924369.7478992","-52880658.4362139","-53450365.1231882","-122352941.176471","-72268907.5630252","-47386172.0067454","-40201005.0251257","-34843750","-266917293.233083","-283166904.422254","-83828775.2675386","150169109.357384","-130493273.542601","-405202312.138728","-908771929.824561","-709922077.922078","-901345506.967804","-780492987.675308","-358962264.150943","-714617083.946981","-743718772.305496","-701902173.913044","-750895944.671487","-663550624.133148","-633150274.588117","-910273144.790911","-898790782.569017","-986879139.072848","-1383265884.25739","-1360273170.73171","-1240691152.52397","-1065687903.03441","-948859581.070597","-1218699350.2265","-1731889365.01753","-982190017.905102","-1076275690.98892","-1138427268.9598","-1822670224.33047","-2179492537.31343","-3111945986.31181","-3356827500.92205","-5572120612.40352","-2731110933.24796","-4117861928.36832","-8612700922.17081","-8115716352.3856","-6403962221.75735","-6406730387.30989","-6071575091.1437","-6005485868.0727","-6315667598.57891","-6533024560.10828","",
"Lower middle income","LMC","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-9239815.20369593","-11759764.8047039","-13999720.0055999","-16939661.2067759","-17779644.4071119","-20719585.6082878","-25899482.0103598","-26459470.8105838","-26459470.8105838","-25059498.8100238","-25199496.0100798","-32158836.689038","-42929621.4387928","-64841498.5590778","-95658572.4797645","-133874239.350913","-178242870.285189","-194342226.310948","-195492180.312787","-294536817.102138","-384437596.302003","-424273504.273504","","","","","","","","","","","","","","","","","","","","","","","","","","-984907301.217816","-976916598.072919","-1207621700.08379","-1471583816.32695","-1401932754.10991","-1650563652.08689","-1346086232.37548","-1217418742.50269","-945826318.570586","-946299460.064853","-1101797836.29201","-1105020983.45073","",
"Late-demographic dividend","LTE","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-836480486.568677","-779269054.812257","-1019707034.959","-1281657401.81269","-1095532412.6025","-713467328.441951","-669586793.267156","-810391471.776087","-1088013761.98534","-1593931693.98907","-1889522950.61575","-3101271050.31999","-5215561986.86371","-5536981121.03029","-629072004.448151","-743564338.150238","-1169003904.23353","261898722.577156","674754437.373447","882928833.310289","-412961015.018601","335340951.504095","1135398837.14785","1037587513.17736","",
"Luxembourg","LUX","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","293705768.455022","171061163.846471","247951333.516635","516703167.04616","920650269.262635","381504990.676758","453345559.038662","435568711.311199","411063276.546689","652286323.610347","429340046.903021","249150152.107779","289890605.686032","367326706.114398","465885716.280369","653328419.050207","907161730.178797","752713344.138304","1008775534.83269","1426920147.42015","1684423708.35345","1675709155.34554","2513737766.62484","2847285214.55224","3557284663.61225","4390057471.26437","4925081433.22476","4165751014.88498","3934106468.10402","4990254634.56211","5319886677.7225","5006352572.70693","5924409937.8882","7004909706.54628","8623829153.21579","9553405049.12324","13528263705.934","16931068984.3964","17124593525.7068","16523955265.3515","17498805819.6804","19519329190.3433","17585240293.836","19765992845.6118","21424268924.3738","19651109514.5631","21490177095.2719","22512712483.809","25529178392.7165","",
"Latvia","LVA","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-274522247.575585","-538259315.97754","-590058069.199129","-865734540.688669","-738938265.673793","-634042873.696408","-866921871.502127","-967859254.206457","-1473642848.35814","-2235137244.69884","-2450813939.0168","-4433533985.45272","-5877773218.43797","-4597842420.69873","-424124270.225188","-350267887.101324","-1404931700.8938","-1250450984.34999","-1074001379.11886","-638919147.834298","-246181770.983507","272441846.987083","47123193.0653679","-63710892.7155479","",
"Macao SAR, China","MAC","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","125927591.63481","121647329.921492","224382109.166936","185277791.66875","180826636.050517","362431021.998052","380941720.767107","478348000.348523","676598927.814487","555201579.151206","838277535.96829","1005321552.28676","1054482871.24857","1592785963.5031","1843116087.56779","1787518964.80383","1595728681.00466","1318960447.45305","2083878443.53904","2224559656.43866","2517116040.53078","2880865705.87942","4325122784.27364","3939908377.12674","4210138225.81048","4996204532.16192","6893056196.30678","9383039214.45837","15506360750.7935","21292933576.1143","24977283820.8238","31052407595.1585","29505828147.8885","17771070757.6706","18886693099.5235","23655120857.2141","27310374729.0183","",
"St. Martin (French part)","MAF","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","17784823.6340283","-61258749.1354608","-73115285.0508841","-57306570.4969863","9880367.55261319","37545697.0655074","-11856535.9154234","-69163126.173303","-51378322.3001679","-16599150.2815928","-155972729.967395","-120792079.207921","-32929055.8163798","-79232511.1397891","-48812302.6225457","-976927822.331894","-1803226755.3685","-2256967113.00602","-1813113495.09204","-2045420738.11905","-1883927754.91541","-2151236393.86733","-2146221152.24971","-1154617299.22799","-1348208387.7192","-1242570803.93521","-1268129695.53183","-1021878887.93186","-37146581.2330219","-1379120426.00316","-1662334384.81977","-1660037167.20649","-1995360541.11033","-1755914442.41316","-1935637020.53678","-2485677025.76112","-1477672701.61429","-1292630082.92222","-1668098996.29337","-1531207967.85117","-2170940438.54696","-1183657869.59214","-1139912203.97423","-1728624989.55548","-3208676014.88498","-3788296232.3745","-4108542725.90841","-7385471723.44763","-13125040321.0198","-11062913455.2134","-10050254241.3154","-14218964387.6933","-15001158963.4231","-15452620308.1316","-13768364203.0382","-7687596653.11389","-10493907723.6809","-10476372265.7862","-12406217704.9041","",
"Monaco","MCO","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-136107293.582946","-314971086.956522","-408408441.558442","-454645623.836127","-150927766.481063","-347397574.275741","-361145972.580595","-413987696.161497","-662220317.587824","-787561788.729995","-1216150353.97949","-1589676493.21077","-2269235331.42777","-3195998267.89838","-1991866403.83092","-2251421341.54722","-2821897330.17566","-2964661558.53163","-2991652286.52239","-2930847772.80629","-1978114780.66796","-1857968359.4495","-2266559651.87307","-2942175513.77506","",
"Madagascar","MDG","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-44385302.1393892","-34249085.4537857","-34217890.7752025","-54261839.9880504","-53164814.6339794","-56584742.6848986","-53145783.0646029","-38160008.1447477","-51994464.2646894","-52843618.2346191","-26965836.5756914","-78939361.3241566","-54472051.2397294","-76551270.067914","-89758416.7259546","-114851459.232233","-51512445.9693923","-85015374.7655753","-184382967.389053","-547650299.176453","-662712925.604136","-406614371.223866","-332918780.138645","-244531486.296386","-135976235.7093","-236240624.775936","-110727957.427749","-152435269.855696","-166081973.41118","-95479431.845644","-352060299.524405","-227615301.630198","-250530933.361731","-313414396.359043","-225260294.763925","-239424819.044964","-220200103.219414","-286989918.650702","-290005519.445047","-287890767.810751","-284070386.012166","-145562118.065221","-288700255.388062","-491992100.152488","-647933027.970347","-873833477.332144","-884753534.014374","-947112734.365073","-2031658069.19669","-2083019762.38901","-1410171127.82602","-1275761615.80748","-1052567013.47679","-1220396847.59833","-676942010.716612","-502638697.562234","-313936084.43428","-466196389.536955","-711771351.241122","",
"Maldives","MDV","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","-21900000","-19100000","-17100000","-19800000","-10700000","6099999.99999998","10400000","16300000","12100000","9900000.00000003","6079204.18848165","-14500556.097561","-15038628.1929991","-40602718.9781021","-5247144.08973249","","","","","","","","","","","","-269375000","168193992.1875","-107214250","232165796.875","314232523.4375","146770408.163266","339502570.811205","508336311.634899","545048444.773868","375920280.093451","-50674149.5536295","-188733313.836355","-431367479.273331","",
"Middle East & North Africa","MEA","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-411824000","-311912000","-234024000","-277032000","-445848000","-412432000","-375216000","-568840000","-679896000","-560120000","-675967999.999999","-422919999.999999","-347920000.000001","-581983999.999999","-1557920000","-2398560000","-1226253246.75325","79274336.2831872","-583017543.859648","-1697885964.91228","-4409217391.30435","-6319551020.40816","8713031914.89361","14263530391.3405","13749350417.1633","9373160762.94278","5056577312.84733","8573316644.89914","2545785931.1073","-144467194.799925","-2901885444.0731","-9143001921.54786","-18303168438.3987","-16350614327.8983","-20818300494.8002","7119984422.22014","6537922467.56324","-557966028.919603","-9515241790.71804","-8119178067.86327","-11462764922.374","-13867631739.5074","-12299152444.0763","-10829244600.9825","-12481021088.0737","-14070670496.1506","-14068992219.6124","-18325416720.0454","-26351576322.8119","-14920691752.6917","-14438870607.7873","-16482747096.1822","-14846796993.0521","-14701602254.9326","-15492006845.9658","-23875453266.2809","-21281422624.1823","-21006630914.3265","-22823537359.1141","",
"Marshall Islands","MHL","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-74815700","-73934800","-61323000","-69977000","-71848100","-83184500","-83034300","-62891600","-74211700","-69761900","-80879500","-87998000","-92548800","-91868700","-109080400","-117075900","-86341100","-81988900","-104144600","-89039000","-86173900","-82690700","-94879300","-99206300","",
"Middle income","MIC","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-448878091.872792","-139515306.122449","22999410.7248087","-202589525.862069","-345404157.04388","-434120734.908136","-457107769.423559","-505672867.469879","-531334098.901099","-366666441.12478","-538252609.856761","-485249959.213429","-760732745.090117","-779366853.023528","-1105959259.67153","-1015508170.04405","-1164260334.65979","-1488850833.22528","-2489389195.01191","-2027568785.91221","-1721658843.42181","-1988026443.11204","-2091926757.61062","-1954141906.61554","-1955699214.63657","-1632710386.39036","-1585704365.73799","-1553484373.14211","-1590954015.86348","",
"Mali","MLI","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","-34552718.3030631","-27063629.0230392","-26542482.5915927","-20622058.1462364","-29245919.7997999","-46423485.7610833","-71335893.7983536","-151638085.172412","-162846010.669446","-94161768.6508293","-71637998.9881134","-222905770.688912","-243040682.281442","-253692263.711215","-238588459.563945","-205108666.510654","-209675061.800318","-219641900.444598","-357817126.939009","-379081037.891644","-312194920.685201","-383171696.186178","-287892195.908382","-409715100.887078","-409830457.886709","-516422344.779853","-409738432.971021","-365337424.196877","-463396653.179696","-410153041.995307","-253104582.83405","-224004498.672604","-327590214.115954","-309161313.656087","-262529117.638432","-64351524.4590941","-333453110.915462","-433230333.335352","-508819395.902804","-284187824.554338","-679800895.86844","-1292222311.79488","-722799454.367905","-1314656242.87015","-1098103890.06542","-607889605.076792","-1985038721.15618","-2227581887.88771","-2037262384.02433","-2366031191.64288","-2090725459.40127","-1793896110.57987","",
"Malta","MLT","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","-68141046.7751906","-61986923.9692081","-61777227.7227723","-62256663.9506461","-99436128.7448491","-59993528.9523597","-58480763.4050288","-84485615.5331911","-55387100.3676061","-52369461.0778443","-68424185.9308973","-99910634.991119","-184705312.5","-161486647.473444","-154890958.189775","-163786694.729136","-136184618.745903","-155641898.60835","-192014921.499935","-218934959.349593","-326456841.820883","-288586055.776893","-209909139.857316","-251440651.319483","-293208110.871294","-324416342.412451","-334206765.12625","-180180180.18018","-103326334.401591","-95027981.0589755","-309817754.262199","-72116760.4693313","206217206.217205","47456469.7849095","-80592924.7633272","-156323840.31837","-228076778.321415","44483985.7651246","-22264537.8643593","-128230063.906641","-79676521.2780086","213904163.503899","427675307.682255","637123520.106122","1394910604.97011","1031301736.26095","1576607432.0745","2710150235.26198","3039132388.23583","",
"Myanmar","MMR","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7838221.28390812","1547489.41429251","4087239.42237185","5146731.98186009","4820469.37858371","9951220.95893903","9607036.50302116","11842013.2010547","15934062.939723","14027250.9162291","2228701882.77874","-861687.220620303","366883198.886445","415522247.386142","-1360062909.16479","-3438999637.10157","-4402817771.73063","-5353657225.94769","","",
"Middle East & North Africa (excluding high income)","MNA","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-140707490.532927","-273293927.995701","-314968363.395977","-279652832.749067","-333076732.058604","-395612486.009203","-1003610588.38289","-1573141253.76403","-2422879742.20009","-1279547096.41567","-1063421192.05298","-996641645.815958","-998266735.192085","-896700743.494424","-910254743.266552","-747877342.796939","-982936946.902655","-1135794455.71332","-1313255429.65061","",
"Mongolia","MNG","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","-1089508866.66667","-974987233.333333","-976184300","-753278150","-906893375","-1483275100","-1252314200","-1204029033.33333","-1122831166.66667","-565229200","-677232000","-97894086.8544602","-85121072.8990888","-91618008.3349486","-14825363.2330978","-93196784.8461806","63076543.7537184","-131156754.357578","-126090235.823022","-157950192.914245","-192502943.661619","-238308563.526532","-248791319.971392","-194301582.74838","-122203961.645363","203359826.386252","57107720.7055904","-740236927.521791","-332684790.182189","-718377804.086203","-2278925241.39169","-2759021641.45023","-2834942809.61529","-589845507.497036","117986948.951972","535900865.531877","270332270.387435","-728137859.936369","",
"Northern Mariana Islands","MNP","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","387000000","344000000","281000000","182000000","77000000","48000000","29000000","-48000000","-70000000","-132000000","-98000000","-111000000","-110000000","-129000000","1000000","282000000","-14000000","",
"Mozambique","MOZ","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1145768281.63123","-1001806584.84317","-981233732.378325","-982383443.751624","-1106696362.21396","-970841097.248909","-939942461.623757","-946379844.373705","-1563918881.2612","-1349874881.79048","-642314124.11368","-1606611077.79373","-1440364119.53428","-1349531320.16314","-1266928823.55492","-929669742.685269","-889846994.810432","-1177155140.2023","-1278941199.12931","-1537895483.22885","-2881178538.99187","-7211308120.39615","-8429894426.3406","-8662650562.79045","-5064810094.41631","-4601455106.71433","-2982319215.59253","-5366367440.64995","",
"Mauritania","MRT","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-7156802.01904399","-13688767.8524769","-18398471.538326","-4944524.90282541","31767619.5414615","35544090.6301208","39574955.5903496","35010925.6854885","33833303.2880358","30613941.4265252","33184046.6386638","35450417.9423848","-2600177.83340298","1646341.10777362","-45593821.760163","-104498911.938976","-209501572.557538","-220545356.032737","-171378857.29759","-171335431.715422","-211530275.013558","-223492359.584063","-334885553.572394","-240971279.854484","-200274603.351237","-142644628.656678","-185947440.672269","-159176229.014474","-122162635.794464","-67805072.786601","-153855462.789515","-89480498.0853198","-9833603.3644731","24993766.8658841","42807825.2073639","86388963.3808027","59105085.1904214","-5354579.75805549","-111918758.887073","-131824126.311368","-198469550.688443","-223253230.267301","-184478488.549675","-396437668.706992","-750969811.320755","-1130592630.53237","-153298585.256888","-445138386.69384","-850253775.141372","-579274753.588498","-452467251.91559","-328274781.408519","-1383456948.284","-1252851850.12738","-1435754803.65041","-1715782987.65432","-1254382735.11171","-1279374932.72059","-1629359893.35618","",
"Mauritius","MUS","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","-48492105.0662276","-87630348.2511767","-125257573.053397","-142356652.557823","-116080840.154601","-119509875.230795","-30351805.0126467","-3929541.61042858","-34854314.7612734","-20398251.5784361","97427671.8350858","38670000.4659036","-105896098.29063","-159870949.127202","-191004810.441686","-106949138.465273","-104541482.471471","-197076155.93835","-310906215.897196","-97950685.3096974","-30365331.1492581","-204394675.480713","-34677214.3193552","-134043786.578151","-5790564.42764842","285829044.982201","164331486.54963","110280809.275487","-119897448.951761","-337229880.459178","-715180032.862265","-745041307.798184","-1333541865.82691","-828478275.834016","-1098575902.08027","-1457151814.95158","-1390415973.3777","-1593217247.42194","-1337519920.57894","-1085641261.15693","-1160236228.2264","-1682617295.12143","-1923181196.66179","",
"Malawi","MWI","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-26599468.0106398","-27159456.8108638","-24919501.6099678","-29819403.6119278","-17079658.4068319","-31639367.2126557","-41159176.8164637","-29273681.3035073","-37561502.4600984","-42841713.6685467","-43321732.8693148","-43928270.550006","-59505988.0239521","-44184059.5630416","-60033285.7822159","-102801574.438527","-56516976.9989047","-37324177.6497951","-170084153.135001","-186681356.347166","-172761975.126216","-72154585.0552887","-74940786.3571767","-92611508.3418454","23489458.0444319","-64568669.6527253","-25307613.7767987","-27889708.8785258","-127240112.4429","-250262728.755209","-181281798.526879","-133000000","-346399994.449532","-333200031.797947","-379504155.029532","-247628650.130531","-206454512.199105","-325684210.846377","-93391098.93894","-271208321.519866","-169666383.401798","-191148916.926256","-355851926.038655","-336977191.677143","-478649281.483862","-775260261.84943","-763313935.749025","-435370921.702548","-886068337.00178","-719765986.927531","-840266947.178721","-578971411.777108","-932896036.225543","-383537870.948249","-358240773.38491","-420519537.603447","-650545609.013865","-441494099.80521","","",
"Malaysia","MYS","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","264602116.816935","130994381.288384","58147131.8437214","43447014.2427806","46387037.7629688","132301058.408467","124134326.407945","77747288.6449758","117274271.527506","373709656.343917","163661309.290474","60937653.5727157","-68094765.2149238","431793066.75398","22433633.8332433","42055296.4690207","1154390934.84419","986470564.33592","910189982.728843","1882653993.78541","612798015.526666","-1546373855.30142","-2335360109.6172","-1505621849.82553","647721454.17307","1601288763.59243","1690555512.51259","4463406889.98254","3600122193.37101","2356024808.03308","899848423.231912","-1798807099.21443","802607295.716025","-66819470.8830271","-1194177716.81145","-3490430622.00957","1397169886.31847","913833487.117599","15873420301.6714","19828157894.7368","18019473684.2105","16181842105.2632","17400263157.8947","21700789473.6842","25414473684.2105","31496131604.6579","35456627228.6135","38459972073.5397","51542658432.7598","41006951340.6157","40587997888.9199","46400653594.7712","33828023828.0238","27598463930.9404","31354456292.5846","22683907310.2036","20039052141.8412","21917496046.8793","25143614780.3028","",
"North America","NAC","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","341836671.802773","-256443140.382863","-181594584.638055","-174755407.952608","-120547210.736799","184966168.618477","186929452.954048","-112890422.396857","37511018.2537937","85172417.737446","-185204924.052101","-175932459.348857","-203840638.148667","-93907060.011629","-47023741.1287597","-166433100.82435","-228777987.114181","-313662586.805556","-363707360.309679","-318746787.789508","-143552047.609441","-230238291.595038","-69576726.40337","-447992914.457943","-149789572.271158","9941550.17061626","311842457.358045","-466340917.478071","-1060736987.36261","-1844830829.50777","-1455281320.00219","-1482807618.68036","-2179374056.02923","-2144833507.67988","-3160026564.81797","-3532223507.40186","-2377246634.66768","-1236003350.13408","-898534044.788415","",
"New Caledonia","NCL","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-410372650.392379","-416888472.592623","-525427260.870906","-526660532.939153","-451725802.18872","-392742433.51926","-447298822.715446","-386023929.774663","-549277380.923077","-608630358.029667","","","","","","","","","","","","","","","","","","","","",
